Year,Month,Season,Day,Weekday,Weekend,Hour,Temperature,Pressure,Humidity,Wind_Speed,Wind_Direction,Rainfall,Season2,weighted,weighted2,Load
2020,4,1,2,4,1,19,18.1,1012,92,1.9,79,0,2,46.00516,883.05,1999.2
2020,4,1,2,4,1,20,18.2,1011.8,93,1.5,95,0,2,46.66184,886.96,1915.2
2020,4,1,2,4,1,21,18.3,1011.8,94,1.2,78,0,2,47.1711,884.37,1672.8
2020,4,1,2,4,1,22,18.5,1011.3,92,1,90,0,2,47.78247,886.27,1509.6
2020,4,1,2,4,1,23,18.6,1011.2,91,1.3,87,0,2,48.33634,885.76,1483.2
2020,4,1,3,5,1,0,18.8,1011.1,91,1.4,83,0,2,35.24647,876.08,1502.4
2020,4,1,3,5,1,1,19.1,1010.5,91,1.4,74,0,2,35.78881,874.65,1480.8
2020,4,1,3,5,1,2,19,1009.9,92,1.3,87,0,2,36.40781,877.72,1495.2
2020,4,1,3,5,1,3,19,1009.7,93,1.5,79,0,2,36.94793,876.88,1500
2020,4,1,3,5,1,4,19.3,1010.2,93,1,77,0,2,37.54236,877.19,1488
2020,4,1,3,5,1,5,19.1,1010.7,92,1.5,76,0,2,38.09249,877.15,1603.2
2020,4,1,3,5,1,6,18.9,1010.8,94,0.9,82,0.5,2,38.69321,879.43,1634.4
2020,4,1,3,5,1,7,19.6,1011.4,93,0,0,0,2,38.94372,863.48,1848
2020,4,1,3,5,1,8,19.7,1011.4,89,1.7,82,0,2,39.86588,879.09,2049.6
2020,4,1,3,5,1,9,19.1,1011.3,89,1.9,72,0,2,40.33733,877.07,2066.4
2020,4,1,3,5,1,10,20.2,1010.4,86,1.6,94,0,2,41.05328,881.02,2064
2020,4,1,3,5,1,11,21.5,1009.6,82,1.1,83,0,2,41.62564,878.11,2222.4
2020,4,1,3,5,1,12,21.8,1008.9,81,1,82,0,2,42.19229,877.82,2232
2020,4,1,3,5,1,13,20.7,1008.6,83,1.4,89,0,2,42.71616,879.61,2287.2
2020,4,1,3,5,1,14,19.4,1008.5,85,1.8,84,0,2,43.17169,878.94,2272.8
2020,4,1,3,5,1,15,18.7,1009.3,86,0.6,85,0,2,43.70759,879.53,2246.4
2020,4,1,3,5,1,16,18.3,1009.8,87,0.8,89,0,2,44.2826,881.09,2258.4
2020,4,1,3,5,1,17,17.9,1010.4,87,2.1,74,0,2,44.7665,878.71,2234.4
2020,4,1,3,5,1,18,18,1011.1,88,0.6,87,0,2,45.42289,882.16,2112
2020,4,1,3,5,1,19,18.1,1011.8,89,1.1,81,0,2,45.99988,882.21,2028
2020,4,1,3,5,1,20,17.7,1012.4,91,0.9,80,0,2,46.56238,883.13,1963.2
2020,4,1,3,5,1,21,17.5,1012.3,92,0.9,70,0,2,47.07737,881.75,1807.2
2020,4,1,3,5,1,22,17.2,1012.2,91,1.2,86,0,2,47.6844,884.76,1533.6
2020,4,1,3,5,1,23,17.1,1011.8,89,1.3,65,0,2,48.12148,879.95,1497.6
2020,4,1,4,6,1,0,17.1,1011.6,90,0.3,100,0,2,35.4616,878.77,1464
2020,4,1,4,6,1,1,17.1,1010.7,90,1,85,0,2,35.94749,875.95,1466.4
2020,4,1,4,6,1,2,17,1009.6,91,1.1,78,0,2,36.46534,874.86,1492.8
2020,4,1,4,6,1,3,17.1,1009.3,93,0.2,0,0.5,2,36.69618,860.33,1466.4
2020,4,1,4,6,1,4,17.3,1010.4,92,0.3,83,0,2,37.67684,877.43,1480.8
2020,4,1,4,6,1,5,17.2,1011.1,92,0.8,91,0,2,38.29101,879.74,1588.8
2020,4,1,4,6,1,6,17,1012.4,91,1.3,72,0,2,38.77426,876.42,1711.2
2020,4,1,4,6,1,7,17.1,1012.5,91,1.2,65,0,2,39.32221,875.51,1720.8
2020,4,1,4,6,1,8,17.5,1012.7,89,1,76,0,2,39.96003,877.63,1996.8
2020,4,1,4,6,1,9,17.7,1012.8,89,0.9,70,0,2,40.52114,876.99,2023.2
2020,4,1,4,6,1,10,17.8,1012.7,87,1,74,0,2,41.09631,877.44,2064
2020,4,1,4,6,1,11,18.2,1012.5,81,0.7,82,0,2,41.67157,877.18,2112
2020,4,1,4,6,1,12,17.9,1012,82,0.6,93,0,2,42.26624,879.75,2097.6
2020,4,1,4,6,1,13,17.9,1011.6,81,0.7,88,0,2,42.79558,878.61,2162.4
2020,4,1,4,6,1,14,17.9,1011.3,80,0.9,84,0,2,43.33191,877.73,2196
2020,4,1,4,6,1,15,17.8,1011.7,77,0.6,100,0,2,43.94341,880.16,2121.6
2020,4,1,4,6,1,16,17.5,1012.4,80,0.4,102,0,2,44.54036,882.19,2126.4
2020,4,1,4,6,1,17,17.2,1012.7,81,0.7,84,0,2,45.01915,879.36,2100
2020,4,1,4,6,1,18,16.8,1013.4,77,0.9,83,0,2,45.52464,878,1999.2
2020,4,1,4,6,1,19,17,1013.7,73,1.2,78,0,2,46.05553,876.12,1929.6
2020,4,1,4,6,1,20,17.4,1014.5,71,0.7,57,0,2,46.55689,872.02,1891.2
2020,4,1,4,6,1,21,17,1014.5,73,0.8,87,0,2,47.25125,878.96,1809.6
2020,4,1,4,6,1,22,16.9,1013.9,72,1,80,0,2,47.75925,877.29,1504.8
2020,4,1,4,6,1,23,17,1013.3,70,1.4,75,0,2,48.28427,875.8,1483.2
2020,4,1,5,7,1,0,17.2,1013,68,0.9,93,0,2,35.26902,869.52,1452
2020,4,1,5,7,1,1,17.2,1012.6,71,1,69,0,2,35.75136,866.18,1432.8
2020,4,1,5,7,1,2,17.2,1012.3,71,0.7,71,0,2,36.32339,866.8,1454.4
2020,4,1,5,7,1,3,17.3,1012.5,71,0.6,64,0,2,36.87333,865.93,1459.2
2020,4,1,5,7,1,4,17.3,1012.1,70,1,73,0,2,37.46827,867.65,1456.8
2020,4,1,5,7,1,5,17.4,1013,69,0.3,77,0,2,38.07024,868.74,1588.8
2020,4,1,5,7,1,6,17.5,1013.5,71,0.3,69,,2,38.64215,868.61,1605.6
2020,4,1,5,7,1,7,17.7,1013.8,72,0.9,81,0,2,39.30294,872.19,1732.8
2020,4,1,5,7,1,8,18.1,1014.1,70,1.3,70,0,2,39.84395,870.07,2006.4
2020,4,1,5,7,1,9,18.2,1014.3,66,2,82,0,2,40.44409,871.56,2152.8
2020,4,1,5,7,1,10,18.6,1014.1,63,1.7,74,0,2,40.97605,869.3,2040
2020,4,1,5,7,1,11,,,,,,0,2,18.7898,410.7,2090.4
2020,4,1,5,7,1,12,18.4,1013.6,64,1.9,79,0,2,42.12288,871.2,2080.8
2020,4,1,5,7,1,13,18.1,1013.2,66,1.7,89,0,2,42.72464,873.99,2090.4
2020,4,1,5,7,1,14,17.5,1012.5,70,2.1,83,0,2,43.24375,874.17,2164.8
2020,4,1,5,7,1,15,16.6,1012.1,77,1.8,85,0,2,43.80745,876.92,2220
2020,4,1,5,7,1,16,16.3,1012.4,81,1.3,88,0.5,2,44.41039,879.43,2200.8
2020,4,1,5,7,1,17,15.7,1013,87,2.2,86,0.5,2,44.99597,881.83,2162.4
2020,4,1,5,7,1,18,15.5,1012.5,84,2.3,84,0,2,45.49935,880.21,2088
2020,4,1,5,7,1,19,15.7,1013.4,83,1.4,85,,2,46.09528,880.73,2011.2
2020,4,1,5,7,1,20,16.2,1013.6,77,2,82,0,2,46.64006,878.68,1903.2
2020,4,1,5,7,1,21,16.2,1013.8,76,1.5,78,0,2,47.18354,877.86,1776
2020,4,1,5,7,1,22,16.6,1013.5,71,1.3,82,0,2,47.74891,877.18,1593.6
2020,4,1,5,7,1,23,16.9,1013.1,68,1.2,78,0,2,48.28753,875.61,1593.6
2020,4,1,6,1,0,0,16.9,1012,71,1,84,0,2,34.97174,867.83,1500
2020,4,1,6,1,0,1,16.6,1011.5,75,1.2,83,0,2,35.54271,869.26,1485.6
2020,4,1,6,1,0,2,16.8,1010.3,72,1.6,79,,2,36.05885,867.4,1495.2
2020,4,1,6,1,0,3,16.9,1010.2,74,1.6,74,0,2,36.63262,867.63,1478.4
2020,4,1,6,1,0,4,17.3,1010.8,74,1.1,94,0,2,37.3388,872.45,1533.6
2020,4,1,6,1,0,5,17.2,1010.8,75,1.1,84,0,2,37.86434,871.18,1737.6
2020,4,1,6,1,0,6,17.6,1011.2,77,1.3,91,0,2,38.52974,874.26,1953.6
2020,4,1,6,1,0,7,18,1011.2,76,1.9,82,0,2,39.08488,872.86,3921.6
2020,4,1,6,1,0,8,18.1,1011.5,75,1.7,78,0,2,39.64011,872.21,5536.8
2020,4,1,6,1,0,9,18.7,1011.3,74,2.1,85,0,2,40.28119,874.03,5892
2020,4,1,6,1,0,10,19.1,1010.8,74,2.7,76,,2,40.83648,872.83,5904
2020,4,1,6,1,0,11,19.1,1010.3,72,2.3,85,0,2,41.41613,873.95,6016.8
2020,4,1,6,1,0,12,18.7,1009.7,74,2,94,0,2,42.00035,876.37,5928
2020,4,1,6,1,0,13,19,1008.7,77,1.9,85,0,2,42.56463,875.96,6108
2020,4,1,6,1,0,14,18.6,1008.2,79,2,83,0,2,43.10184,876.3,5935.2
2020,4,1,6,1,0,15,17.5,1008.1,87,1.9,81,0.5,2,43.64734,878.77,6019.2
2020,4,1,6,1,0,16,17.4,1008.1,91,1.2,89,0.5,2,44.28318,882.16,5930.4
2020,4,1,6,1,0,17,17.6,1008.6,92,0.8,90,0.5,2,44.89335,883.42,5913.6
2020,4,1,6,1,0,18,17.2,1008.5,93,1.5,80,0,2,45.39357,881.94,4776
2020,4,1,6,1,0,19,17.2,1009.3,94,0.8,84,0.5,2,46.00564,883.82,3657.6
2020,4,1,6,1,0,20,17.2,1009.6,94,1.1,80,0.5,2,46.56441,883.6,2983.2
2020,4,1,6,1,0,21,17.3,1008.9,95,1.4,67,0.5,2,47.08054,881.65,2491.2
2020,4,1,6,1,0,22,17.3,1008.5,95,1.1,80,1,2,47.70163,884.53,1927.2
2020,4,1,6,1,0,23,17.4,1008.7,96,0.1,0,2,2,47.92317,869.48,1675.2
2020,4,1,7,2,0,0,17.5,1008,97,0.7,80,0.5,2,35.20995,876.49,1612.8
2020,4,1,7,2,0,1,16.9,1007.4,95,0.8,67,0,2,35.6366,872.75,1581.6
2020,4,1,7,2,0,2,16.6,1007.3,94,0.1,0,0.5,2,35.85828,859.06,1552.8
2020,4,1,7,2,0,3,15.6,1006.2,93,1.8,80,0.5,2,36.68549,874.26,1562.4
2020,4,1,7,2,0,4,15.5,1007.1,91,1.2,71,0,2,37.20039,872.13,1548
2020,4,1,7,2,0,5,15.3,1007.7,91,1.2,85,0,2,37.82961,875.43,1804.8
2020,4,1,7,2,0,6,15.8,1008.5,90,0,0,0,2,38.05243,858.86,1977.6
2020,4,1,7,2,0,7,15.9,1009.3,90,0.7,76,0,2,38.99931,874.99,4003.2
2020,4,1,7,2,0,8,15.9,1009.7,88,1.2,81,0,2,39.58207,875.85,5563.2
2020,4,1,7,2,0,9,16,1009.8,88,0.9,60,0,2,40.06482,872.1,5880
2020,4,1,7,2,0,10,16.8,1009.6,86,0.8,70,0,2,40.72472,874.16,5894.4
2020,4,1,7,2,0,11,17.1,1009.3,85,0.8,72,0,2,41.31353,874.65,6069.6
2020,4,1,7,2,0,12,17.5,1008.5,83,1.5,62,0,2,41.83845,872.35,5875.2
2020,4,1,7,2,0,13,17.3,1008.1,81,1.1,76,0,2,42.42597,874.37,5995.2
2020,4,1,7,2,0,14,16.9,1007.8,82,0.8,74,0,2,42.95546,874.31,5918.4
2020,4,1,7,2,0,15,16.7,1007.9,83,1.3,70,0,2,43.50403,874.31,5971.2
2020,4,1,7,2,0,16,16.6,1008.3,86,0.9,69,0,2,44.09753,875.72,5956.8
2020,4,1,7,2,0,17,16.7,1008.8,81,1.1,68,0,2,44.63174,874.23,5918.4
2020,4,1,7,2,0,18,16.7,1009.2,78,0.3,66,0,2,45.167,873.03,4670.4
2020,4,1,7,2,0,19,16.8,1009.6,74,0.7,74,0,2,45.75152,873.74,3655.2
2020,4,1,7,2,0,20,16.6,1010.2,79,0.8,121,,2,46.58344,885.66,3024
2020,4,1,7,2,0,21,16.9,1010.1,77,0,0,0,2,46.59713,861.07,2541.6
2020,4,1,7,2,0,22,17.1,1009.6,77,0.3,68,0,2,47.4883,875.07,2020.8
2020,4,1,7,2,0,23,17.2,1009.4,78,0,0,0,2,47.75898,862.2,1656
2020,4,1,8,3,0,0,17.2,1008.7,80,0,0,0,2,34.67825,853.72,1543.2
2020,4,1,8,3,0,1,17.2,1008.4,81,0,0,0,2,35.25238,854.4,1514.4
2020,4,1,8,3,0,2,17.1,1008,83,0,0,0,2,35.82606,855.37,1528.8
2020,4,1,8,3,0,3,17.2,1008,84,0,0,0,2,36.41472,856.24,1533.6
2020,4,1,8,3,0,4,17,1007.8,86,0,0,0,2,36.98382,857.22,1526.4
2020,4,1,8,3,0,5,17.5,1007.9,81,0.7,77,0,2,37.90511,871.55,1788
2020,4,1,8,3,0,6,18.4,1008.6,79,0.4,75,0,2,38.53548,871.6,1984.8
2020,4,1,8,3,0,7,18.2,1009,79,1,72,0,2,39.08492,871.54,4118.4
2020,4,1,8,3,0,8,18.6,1009.3,80,1.6,79,0,2,39.73983,874.26,5666.4
2020,4,1,8,3,0,9,19.2,1009.6,79,1,69,0,2,40.30866,872.68,6088.8
2020,4,1,8,3,0,10,19.6,1009.4,77,0.7,77,0,2,40.92432,874.02,6115.2
2020,4,1,8,3,0,11,19.6,1009.2,73,0.9,79,0,2,41.45994,873.18,5966.4
2020,4,1,8,3,0,12,19.5,1008.8,74,0.6,49,0,2,41.88432,867.69,5798.4
2020,4,1,8,3,0,13,19,1008.2,78,1.7,89,0,2,42.62838,877.32,6040.8
2020,4,1,8,3,0,14,18.8,1007.9,81,1.6,82,0,2,43.17299,877.24,5961.6
2020,4,1,8,3,0,15,19.2,1007.8,74,1.6,78,0,2,43.68614,874.28,6002.4
2020,4,1,8,3,0,16,19.3,1007.9,75,1.6,81,0,2,44.29059,875.79,5808
2020,4,1,8,3,0,17,19.6,1008.5,74,1.4,73,0,2,44.85051,874.6,5973.6
2020,4,1,8,3,0,18,19.2,1009.1,70,0.8,69,0,2,45.33701,872.44,4792.8
2020,4,1,8,3,0,19,19.2,1009.6,73,1.7,80,0,2,46.00146,876.62,3638.4
2020,4,1,8,3,0,20,19.2,1010.5,73,0.8,77,0,2,46.57197,876.6,2911.2
2020,4,1,8,3,0,21,18.9,1010.4,76,1.1,75,0,2,47.1366,877.61,2512.8
2020,4,1,8,3,0,22,18.6,1010,84,1.7,78,0,2,47.76996,881.56,2097.6
2020,4,1,8,3,0,23,18.4,1009.3,87,1.6,73,0,2,48.31581,881.72,1768.8
2020,4,1,9,4,0,0,18.1,1008.8,91,1.4,82,0,2,35.27418,875.67,1603.2
2020,4,1,9,4,0,1,18.1,1008.6,92,1.1,84,,2,35.8583,876.73,1586.4
2020,4,1,9,4,0,2,18.1,1008.2,91,1.1,76,0.5,2,36.37389,875.07,1596
2020,4,1,9,4,0,3,17.5,1008.6,90,1.8,84,0,2,36.92954,876.45,1562.4
2020,4,1,9,4,0,4,17.3,1009,90,0.8,92,0,2,37.52318,878.27,1512
2020,4,1,9,4,0,5,17.5,1009.6,87,0.3,90,0,2,38.08074,877.35,1771.2
2020,4,1,9,4,0,6,18.2,1010.3,85,0.6,75,0,2,38.63659,874.78,2030.4
2020,4,1,9,4,0,7,17.9,1011.1,85,0.8,73,0,2,39.18843,874.93,4207.2
2020,4,1,9,4,0,8,18.6,1011.7,83,0.9,85,0,2,39.86569,877.68,5704.8
2020,4,1,9,4,0,9,18.9,1011.6,82,0.1,0,0,2,40.05508,860.69,6156
2020,4,1,9,4,0,10,19.8,1011.6,75,0.3,143,0,2,41.29002,887.56,6158.4
2020,4,1,9,4,0,11,21.2,1011.3,68,0.5,96,0,2,41.68779,876.66,6148.8
2020,4,1,9,4,0,12,22.1,1010.5,65,1.2,69,0,2,42.16721,870.91,5954.4
2020,4,1,9,4,0,13,22.8,1010.1,59,1.4,79,0,2,42.77537,871.28,6336
2020,4,1,9,4,0,14,22.4,1009.9,64,0.4,88,0,2,43.39505,874.92,6326.4
2020,4,1,9,4,0,15,22.1,1009.9,62,0.9,74,,2,43.85677,871.61,6196.8
2020,4,1,9,4,0,16,21.7,1010.1,68,0.5,84,0,2,44.50151,876.13,6028.8
2020,4,1,9,4,0,17,20.8,1010.7,71,0.8,70,0,2,44.97351,874.6,6132
2020,4,1,9,4,0,18,20,1011.5,74,1.6,76,0,2,45.55205,877.32,4948.8
2020,4,1,9,4,0,19,19.9,1012.1,77,1.2,81,0,2,46.17713,880.01,3849.6
2020,4,1,9,4,0,20,19.4,1012.3,78,1.7,84,0,2,46.73421,881.24,3076.8
2020,4,1,9,4,0,21,19.3,1012.4,74,1.3,72,0,2,47.20044,877.53,2599.2
2020,4,1,9,4,0,22,19,1012.4,73,1.2,82,0,2,47.78026,879.3,2112
2020,4,1,9,4,0,23,18.2,1011.8,78,1.2,80,0,2,48.31114,880.5,1744.8
2020,4,1,10,5,0,0,,,,,,0,2,12.3708,406.6,1608
2020,4,1,10,5,0,1,18.5,1011.2,78,1.9,81,0,2,35.81528,872.21,1586.4
2020,4,1,10,5,0,2,18.6,1010.8,78,1.5,80,,2,36.37968,872.24,1584
2020,4,1,10,5,0,3,18.7,1010.8,77,1.1,80,0,2,36.94654,872.23,1584
2020,4,1,10,5,0,4,18.5,1011.2,78,0.8,76,0,2,37.49788,872.19,1540.8
2020,4,1,10,5,0,5,18.6,1011.8,78,1.2,86,0,2,38.13598,874.98,1804.8
2020,4,1,10,5,0,6,19.7,1012.3,77,1.3,84,0,2,38.79119,875.57,2064
2020,4,1,10,5,0,7,21.4,1012.8,70,1.3,78,0,2,39.41836,873.36,4236
2020,4,1,10,5,0,8,,,,,,0,2,16.9308,409.8,5959.2
2020,4,1,10,5,0,9,24.6,1012.4,61,1.6,79,0,2,40.73922,872.9,6765.6
2020,4,1,10,5,0,10,24.8,1012.2,59,1.6,86,0,2,41.33436,873.96,6307.2
2020,4,1,10,5,0,11,25.3,1011.5,56,2.6,89,0,2,41.92073,874.03,6448.8
2020,4,1,10,5,0,12,25.9,1010.7,51,2.3,82,0,2,42.44227,871.07,6372
2020,4,1,10,5,0,13,25.4,1009.9,52,1.8,84,0,2,42.97085,871.5,6568.8
2020,4,1,10,5,0,14,24.5,1009.5,54,2.4,84,0,2,43.47845,872.03,6427.2
2020,4,1,10,5,0,15,24,1009.5,55,2.4,85,0,2,44.02035,872.68,6434.4
2020,4,1,10,5,0,16,23.5,1009.5,58,1.9,90,0,2,44.59885,874.83,6405.6
2020,4,1,10,5,0,17,22.8,1009.9,62,1.4,74,0,2,45.08169,873.2,6206.4
2020,4,1,10,5,0,18,21.8,1010.2,65,1.5,78,0,2,45.62116,875.04,4970.4
2020,4,1,10,5,0,19,21.7,1010.6,66,2,87,0,2,46.24406,877.83,3972
2020,4,1,10,5,0,20,21.6,1010.7,66,1.3,76,0,2,46.75409,875.86,2961.6
2020,4,1,10,5,0,21,21.7,1010.4,65,0.9,79,0,2,47.32878,876.33,2592
2020,4,1,10,5,0,22,21.8,1010,64,1.8,75,0,2,47.87448,875.62,2085.6
2020,4,1,10,5,0,23,21.5,1009.4,66,1,67,0,2,48.38706,874.61,1735.2
2020,4,1,11,6,1,0,21.4,1008.6,68,0.7,71,0,2,35.57698,867.46,1545.6
2020,4,1,11,6,1,1,21.4,1008,69,0.1,0,0,2,35.81614,853.7,1562.4
2020,4,1,11,6,1,2,21.6,1007.4,70,0,0,0,2,36.40102,854.38,1574.4
2020,4,1,11,6,1,3,21,1006.9,73,0,0,0,2,36.94001,855.36,1540.8
2020,4,1,11,6,1,4,20.9,1007.2,74,0,0,0,2,37.51752,856.21,1550.4
2020,4,1,11,6,1,5,20.1,1007.4,77,0,0,0,2,38.05332,857.33,1701.6
2020,4,1,11,6,1,6,20.8,1008.1,72,0.3,259,0,2,39.83927,908.36,1694.4
2020,4,1,11,6,1,7,21.9,1007.8,68,0.1,0,0,2,39.26486,855.97,2376
2020,4,1,11,6,1,8,23.7,1008.2,59,0.1,0,0,2,39.906,854.19,2791.2
2020,4,1,11,6,1,9,23.7,1008.4,59,0.3,261,0,2,41.68138,906.91,3024
2020,4,1,11,6,1,10,23.3,1008.2,69,0.3,302,0,2,42.50276,919.15,2971.2
2020,4,1,11,6,1,11,21.6,1007.3,83,2.5,308,0,2,43.08713,925.24,3014.4
2020,4,1,11,6,1,12,22,1006.8,81,0.4,270,,2,43.47802,916.9,2959.2
2020,4,1,11,6,1,13,21.5,1006,82,0.8,270,0,2,44.001,917.11,2836.8
2020,4,1,11,6,1,14,20.4,1005.3,80,0.4,277,,2,44.47331,916.98,2476.8
2020,4,1,11,6,1,15,19.2,1005.6,88,1.3,268,3,2,44.99226,918.84,2481.6
2020,4,1,11,6,1,16,17.5,1005.6,94,0.4,262,3.5,2,45.44659,919.17,2476.8
2020,4,1,11,6,1,17,18.1,1005.2,92,0.1,0,0.5,2,44.83069,865.97,2416.8
2020,4,1,11,6,1,18,18.2,1005.4,91,0,0,0,2,45.40228,866,2272.8
2020,4,1,11,6,1,19,,,,,,0,2,23.4878,415.1,2179.2
2020,4,1,11,6,1,20,18.3,1006.3,94,0,0,1,2,46.59995,868.63,2102.4
2020,4,1,11,6,1,21,18.5,1006.6,94,0,0,2.5,2,47.19439,869.59,1958.4
2020,4,1,11,6,1,22,18.2,1007,96,0.7,207,3,2,48.72232,912.38,1663.2
2020,4,1,11,6,1,23,18.2,1006.5,98,0,0,1,2,48.34577,871.44,1634.4
2020,4,1,12,7,1,0,18,1006.5,98,1,254,1,2,36.41405,913.3,1584
2020,4,1,12,7,1,1,17.9,1006.5,98,0.9,79,4,2,36.17279,879.21,1528.8
2020,4,1,12,7,1,2,15.8,1006.1,98,1.1,92,3,2,36.61477,880.42,1574.4
2020,4,1,12,7,1,3,15.6,1006.6,96,1.5,74,0,2,37.0735,875.96,1545.6
2020,4,1,12,7,1,4,15.3,1007.2,95,1.3,76,0.5,2,37.62851,876.45,1555.2
2020,4,1,12,7,1,5,14.8,1008.2,91,0.6,92,0.5,2,38.20601,878.36,1634.4
2020,4,1,12,7,1,6,14.7,1009,94,0.6,54,0,2,38.63842,872.51,1737.6
2020,4,1,12,7,1,7,14.2,1010.1,88,1.4,77,0.5,2,39.23636,875.46,1812
2020,4,1,12,7,1,8,14.2,1010.7,90,0.2,0,1,2,39.47995,861.36,1987.2
2020,4,1,12,7,1,9,14.2,1010.9,92,0.3,79,0.5,2,40.43748,878.36,2085.6
2020,4,1,12,7,1,10,14.2,1010.6,91,0.1,0,0.5,2,40.62721,862.4,2095.2
2020,4,1,12,7,1,11,14.3,1010.1,90,0.3,83,0,2,41.56787,878.81,2032.8
2020,4,1,12,7,1,12,15.1,1010,83,0,0,0,2,41.75066,860.27,2078.4
2020,4,1,12,7,1,13,16.1,1009.7,57,0.5,350,0,2,43.74969,920.95,2088
2020,4,1,12,7,1,14,16.5,1009.6,49,0.2,0,0,2,42.65994,848.33,2119.2
2020,4,1,12,7,1,15,16.8,1009.6,44,0.4,280,0,2,44.49392,902.98,2145.6
2020,4,1,12,7,1,16,17.6,1010,43,0.1,0,0,2,43.84106,847.64,2196
2020,4,1,12,7,1,17,16.9,1010.5,40,0,0,0,2,44.33039,846.53,2157.6
2020,4,1,12,7,1,18,15.7,1010.9,46,0,0,0,2,44.86623,848.65,2042.4
2020,4,1,12,7,1,19,,,,,,0,2,23.5108,415.3,1999.2
2020,4,1,12,7,1,20,13.4,1011.8,65,0.5,208,0,2,46.97796,897.5,1924.8
2020,4,1,12,7,1,21,12.6,1011.7,69,0.5,215,0,2,47.55009,900.3,1872
2020,4,1,12,7,1,22,12.7,1011.6,71,0,0,0,2,47.15586,858.43,1600.8
2020,4,1,12,7,1,23,11.9,1011.2,75,0.3,225,0,2,48.72602,904.77,1495.2
2020,4,1,13,1,0,0,11.6,1010.6,76,0,0,0,2,34.3113,849.96,1437.6
2020,4,1,13,1,0,1,11.2,1010.2,76,0.3,195,0,2,35.7373,888.98,1442.4
2020,4,1,13,1,0,2,10.7,1009.9,78,0.3,232,0,2,36.44893,897.11,1444.8
2020,4,1,13,1,0,3,10.8,1009.9,77,0,0,0,2,35.94899,850.72,1428
2020,4,1,13,1,0,4,10.7,1010.3,73,0,0,0,2,36.47799,849.61,1478.4
2020,4,1,13,1,0,5,11.3,1010.7,69,0,0,0,2,37.06691,848.99,1653.6
2020,4,1,13,1,0,6,13.2,1011.3,58,0,0,0,2,37.70039,846.56,1941.6
2020,4,1,13,1,0,7,15.7,1011.9,50,0,0,0,2,38.41553,845.75,3996
2020,4,1,13,1,0,8,17.9,1012.1,41,0.3,229,,2,40.14153,890.03,5421.6
2020,4,1,13,1,0,9,19.9,1011.8,30,0.5,286,0,2,41.02866,898.75,5748
2020,4,1,13,1,0,10,20.3,1011.5,31,2,290,0,2,41.66143,900.81,5752.8
2020,4,1,13,1,0,11,21,1011.2,29,1.6,286,0,2,42.24518,899.9,5846.4
2020,4,1,13,1,0,12,21.3,1010.5,29,1.1,280,0,2,42.79733,898.93,5745.6
2020,4,1,13,1,0,13,21.3,1010.2,31,0.7,27,0,2,42.21616,849.33,5961.6
2020,4,1,13,1,0,14,20.2,1010.1,32,1.2,46,0,2,42.78951,853.22,5923.2
2020,4,1,13,1,0,15,19.8,1010.7,34,0.8,62,0,2,43.42941,857.5,5875.2
2020,4,1,13,1,0,16,18.8,1011.3,34,0.8,97,0,2,44.08675,864.44,5740.8
2020,4,1,13,1,0,17,17.4,1011.8,39,1.5,82,0,2,44.53116,863.2,5762.4
2020,4,1,13,1,0,18,16.7,1012.5,38,0.8,81,0,2,45.03767,862.65,4478.4
2020,4,1,13,1,0,19,16.1,1013.1,40,0.8,110,0,2,45.72185,869.47,3381.6
2020,4,1,13,1,0,20,16.3,1013.4,43,0.7,91,0,2,46.25744,867.51,2673.6
2020,4,1,13,1,0,21,15.3,1013.4,47,0,0,0,2,46.36084,850.47,2308.8
2020,4,1,13,1,0,22,15.2,1013.3,49,0.2,0,0,2,46.94129,851.6,1944
2020,4,1,13,1,0,23,14.8,1013,53,0.4,81,0,2,47.88488,869.44,1665.6
2020,4,1,14,2,0,0,14.7,1012,54,0.2,0,0,2,34.40612,844.13,1560
2020,4,1,14,2,0,1,15.4,1011.2,52,0.1,0,0,2,34.99952,843.88,1536
2020,4,1,14,2,0,2,15.8,1010.6,53,0.5,76,0,2,35.95312,860,1509.6
2020,4,1,14,2,0,3,15.6,1010.4,54,0.7,82,0,2,36.54052,861.82,1488
2020,4,1,14,2,0,4,,,,,,0,2,14.7428,409,1500
2020,4,1,14,2,0,5,16.2,1010.9,55,0.7,83,0,2,37.75653,863.84,1624.8
2020,4,1,14,2,0,6,17.3,1011,59,0.9,71,0,2,38.40868,864.29,1684.8
2020,4,1,14,2,0,7,18.3,1011.6,54,1.1,91,0,2,39.11852,867.67,3532.8
2020,4,1,14,2,0,8,19.8,1011.6,47,2.5,80,0,2,39.70122,864.4,5486.4
2020,4,1,14,2,0,9,21.3,1011.4,41,2.1,107,0,2,40.45764,868.69,5966.4
2020,4,1,14,2,0,10,22.4,1010.1,37,1.9,75,0,2,40.90753,861.3,5983.2
2020,4,1,14,2,0,11,23.5,1009.5,35,1.1,82,0,2,41.56855,862.67,6074.4
2020,4,1,14,2,0,12,,,,,,0,2,19.3028,412.2,6163.2
2020,4,1,14,2,0,13,23.6,1008,43,0.9,82,0,2,42.76726,866.1,6547.2
2020,4,1,14,2,0,14,23.3,1007.3,42,1.8,93,0,2,43.34175,867.99,6228
2020,4,1,14,2,0,15,,,,,,0,2,21.0128,413.4,6158.4
